wind_mw,solar_mw,electrolyzer_mw,h2_turbine_mw,storage_mwh_h2,gas_ccs_capacity_mw,annual_gas_generation_mwh,annual_direct_renewable_mwh,annual_h2_turbine_output_mwh,annual_curtailed_surplus_mwh,end_soc_pct,min_soc_pct,capex_total_gbp,opex_lifecycle_undiscounted_gbp,opex_lifecycle_discounted_gbp,objective_total_expenditure_gbp
0.0,0.0,20000.0,8000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,79768181818.18182,183677110903.24228,183677110903.24228,263445292721.4241
0.0,0.0,20000.0,8000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,94768181818.18182,177817975562.12228,177817975562.12228,272586157380.3041
0.0,0.0,20000.0,8000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,109768181818.18182,171958840221.0023,171958840221.0023,281727022039.1841
0.0,0.0,20000.0,8000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,124768181818.18182,166099704879.8823,166099704879.8823,290867886698.0641
0.0,0.0,20000.0,8000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,139768181818.18182,160240569538.7623,160240569538.7623,300008751356.9441
0.0,0.0,20000.0,8200.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,64978181818.181816,189686246244.36227,189686246244.36227,254664428062.5441
0.0,0.0,20000.0,8200.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,79978181818.18182,183827110903.24228,183827110903.24228,263805292721.4241
0.0,0.0,20000.0,8200.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,94978181818.18182,177967975562.12228,177967975562.12228,272946157380.3041
0.0,0.0,20000.0,8200.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,109978181818.18182,172108840221.0023,172108840221.0023,282087022039.1841
0.0,0.0,20000.0,8200.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,124978181818.18182,166249704879.8823,166249704879.8823,291227886698.0641
0.0,0.0,20000.0,8200.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,139978181818.18182,160390569538.7623,160390569538.7623,300368751356.9441
0.0,0.0,25000.0,2000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,65968181818.181816,190482674815.79086,190482674815.79086,256450856633.9727
0.0,0.0,25000.0,2000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,80968181818.18182,184623539474.67084,184623539474.67084,265591721292.85266
0.0,0.0,25000.0,2000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,95968181818.18182,178764404133.55087,178764404133.55087,274732585951.7327
0.0,0.0,25000.0,2000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,110968181818.18182,172905268792.43085,172905268792.43085,283873450610.6127
0.0,0.0,25000.0,2000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,125968181818.18182,167046133451.31085,167046133451.31085,293014315269.4927
0.0,0.0,25000.0,2000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,140968181818.18182,161186998110.19086,161186998110.19086,302155179928.3727
0.0,0.0,25000.0,4000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,68068181818.181816,191982674815.79086,191982674815.79086,260050856633.9727
0.0,0.0,25000.0,4000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,83068181818.18182,186123539474.67084,186123539474.67084,269191721292.85266
0.0,0.0,25000.0,4000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,98068181818.18182,180264404133.55087,180264404133.55087,278332585951.73267
0.0,0.0,25000.0,4000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,113068181818.18182,174405268792.43085,174405268792.43085,287473450610.6127
0.0,0.0,25000.0,4000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,128068181818.18182,168546133451.31085,168546133451.31085,296614315269.4927
0.0,0.0,25000.0,4000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,143068181818.18182,162686998110.19086,162686998110.19086,305755179928.3727
0.0,0.0,25000.0,6000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,70168181818.18182,193482674815.79086,193482674815.79086,263650856633.9727
0.0,0.0,25000.0,6000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,85168181818.18182,187623539474.67084,187623539474.67084,272791721292.85266
0.0,0.0,25000.0,6000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,100168181818.18182,181764404133.55087,181764404133.55087,281932585951.73267
0.0,0.0,25000.0,6000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,115168181818.18182,175905268792.43085,175905268792.43085,291073450610.6127
0.0,0.0,25000.0,6000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,130168181818.18182,170046133451.31085,170046133451.31085,300214315269.4927
0.0,0.0,25000.0,6000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,145168181818.18182,164186998110.19086,164186998110.19086,309355179928.3727
0.0,0.0,25000.0,8000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,72268181818.18182,194982674815.79086,194982674815.79086,267250856633.9727
0.0,0.0,25000.0,8000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,87268181818.18182,189123539474.67084,189123539474.67084,276391721292.85266
0.0,0.0,25000.0,8000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,102268181818.18182,183264404133.55087,183264404133.55087,285532585951.73267
